magic,version,name,source,sample_rate_note
TINYDRAW_INKTRACE,1,under-overlay,recorded,recorded owner finger input via 1kHz sampler stream
t_us,kind,x,y
4949994,Move,292,432
4951003,Move,292,432
4951994,Move,292,434
4953130,Move,292,434
4954001,Move,292,434
4955003,Move,292,434
4955994,Move,292,434
4957003,Move,292,434
4957994,Move,292,434
4959003,Move,292,434
4959994,Move,292,434
4961003,Move,292,434
4961994,Move,292,434
4963003,Move,292,434
4963999,Move,292,434
4965003,Move,291,436
4965994,Move,291,436
4967136,Move,291,436
4968001,Move,291,436
4969003,Move,291,436
4969994,Move,291,436
4971003,Move,291,436
4971994,Move,291,436
4973003,Move,291,436
4973994,Move,291,436
4975003,Move,291,436
4975994,Move,291,436
4977003,Move,291,436
4977994,Move,290,437
4979130,Move,290,437
4980001,Move,290,437
4981008,Move,290,437
4981994,Move,290,437
4983003,Move,290,437
4983994,Move,290,437
4985003,Move,290,437
4985994,Move,290,437
4987003,Move,290,437
4987994,Move,290,437
4989003,Move,290,437
4989994,Move,290,437
4991003,Move,289,438
4991994,Move,289,438
4993275,Move,289,438
4995025,Move,289,438
4996033,Move,289,438
4997097,Move,289,438
4998039,Move,289,438
4999010,Move,289,438
5000093,Move,289,438
5001072,Move,289,438
5002020,Move,289,438
5002994,Move,289,438
5004003,Move,288,439
5004994,Move,288,439
5006170,Move,288,439
5006996,Move,288,439
5008003,Move,288,439
5008994,Move,288,439
5010003,Move,288,439
5010994,Move,288,439
5012003,Move,288,439
5012994,Move,288,439
5014004,Move,288,439
5014998,Move,288,439
5016003,Move,288,439
5016994,Move,286,440
5018148,Move,286,440
5018994,Move,286,440
5020003,Move,286,440
5020994,Move,286,440
5022003,Move,286,440
5022994,Move,286,440
5024003,Move,286,440
5024994,Move,286,440
5026003,Move,286,440
5026994,Move,286,440
5028003,Move,286,440
5028994,Move,286,440
5030003,Move,284,441
5030995,Move,284,441
5032148,Move,284,441
5032994,Move,284,441
5034003,Move,284,441
5034994,Move,284,441
5036003,Move,284,441
5036994,Move,284,441
5038003,Move,284,441
5038994,Move,284,441
5040003,Move,284,441
5040994,Move,284,441
5042003,Move,284,441
5042994,Move,284,441
5044003,Move,282,441
5044994,Move,282,441
5046148,Move,282,441
5046994,Move,282,441
5048008,Move,282,441
5048994,Move,282,441
5050003,Move,282,441
5050994,Move,282,441
5052003,Move,282,441
5052994,Move,282,441
5054003,Move,282,441
5054994,Move,282,441
5056003,Move,282,441
5056994,Move,279,441
5058148,Move,279,441
5058994,Move,279,441
5060003,Move,279,441
5060994,Move,279,441
5062003,Move,279,441
5062994,Move,279,441
5064003,Move,279,441
5064998,Move,279,441
5066003,Move,279,441
5066994,Move,279,441
5068003,Move,279,441
5068994,Move,279,441
5070003,Move,275,441
5070994,Move,275,441
5072148,Move,275,441
5072994,Move,275,441
5074003,Move,275,441
5074994,Move,275,441
5076003,Move,275,441
5076994,Move,275,441
5078003,Move,275,441
5078994,Move,275,441
5080003,Move,275,441
5080994,Move,275,441
5082008,Move,275,441
5082994,Move,268,441
5084148,Move,268,441
5084994,Move,268,441
5086003,Move,268,441
5086994,Move,268,441
5088003,Move,268,441
5088994,Move,268,441
5090003,Move,268,441
5090994,Move,268,441
5092003,Move,268,441
5092994,Move,268,441
5094003,Move,268,441
5094994,Move,268,441
5096003,Move,260,441
5096994,Move,260,441
5098160,Move,260,441
5098994,Move,260,441
5100007,Move,260,441
5100994,Move,260,441
5102003,Move,260,441
5102994,Move,260,441
5104003,Move,260,441
5104994,Move,260,441
5106003,Move,260,441
5106994,Move,260,441
5108003,Move,260,441
5108994,Move,252,441
5110148,Move,252,441
5110994,Move,252,441
5112003,Move,252,441
5112994,Move,252,441
5114003,Move,252,441
5114995,Move,252,441
5116007,Move,252,441
5116994,Move,252,441
5118003,Move,252,441
5118994,Move,252,441
5120003,Move,252,441
5120994,Move,252,441
5122003,Move,243,441
5122994,Move,243,441
5124148,Move,243,441
5124994,Move,243,441
5126003,Move,243,441
5126994,Move,243,441
5128003,Move,243,441
5128994,Move,243,441
5130003,Move,243,441
5130994,Move,243,441
5132004,Move,243,441
5132997,Move,243,441
5134003,Move,243,441
5134994,Move,235,441
5136148,Move,235,441
5136994,Move,235,441
5138003,Move,235,441
5138994,Move,235,441
5140003,Move,235,441
5140994,Move,235,441
5142003,Move,235,441
5142994,Move,235,441
5144003,Move,235,441
5144994,Move,235,441
5146003,Move,235,441
5146994,Move,235,441
5148003,Move,227,441
5148995,Move,227,441
5150148,Move,227,441
5150994,Move,227,441
5152003,Move,227,441
5152994,Move,227,441
5154003,Move,227,441
5154994,Move,227,441
5156003,Move,227,441
5156994,Move,227,441
5158003,Move,227,441
5158994,Move,227,441
5160003,Move,227,441
5160994,Move,221,441
5162148,Move,221,441
5162994,Move,221,441
5164003,Move,221,441
5164994,Move,221,441
5166008,Move,221,441
5166994,Move,221,441
5168003,Move,221,441
5168994,Move,221,441
5170003,Move,221,441
5170994,Move,221,441
5172003,Move,221,441
5172994,Move,221,441
5174003,Move,214,441
5174994,Move,214,441
5176148,Move,214,441
5176994,Move,214,441
5178003,Move,214,441
5178994,Move,214,441
5180003,Move,214,441
5180994,Move,214,441
5182003,Move,214,441
5182998,Move,214,441
5184003,Move,214,441
5184994,Move,214,441
5186003,Move,214,441
5186994,Move,208,441
5188148,Move,208,441
5188994,Move,208,441
5190003,Move,208,441
5190994,Move,208,441
5192003,Move,208,441
5192994,Move,208,441
5194003,Move,208,441
5194994,Move,208,441
5196003,Move,208,441
5196994,Move,208,441
5198003,Move,208,441
5198998,Move,208,441
5200003,Move,203,441
5200994,Move,203,441
5202148,Move,203,441
5202994,Move,203,441
5204003,Move,203,441
5204994,Move,203,441
5206003,Move,203,441
5206994,Move,203,441
5208003,Move,203,441
5208994,Move,203,441
5210003,Move,203,441
5210994,Move,203,441
5212003,Move,203,441
5212994,Move,197,441
5214148,Move,197,441
5214994,Move,197,441
5216008,Move,197,441
5216994,Move,197,441
5218003,Move,197,441
5218994,Move,197,441
5220003,Move,197,441
5220994,Move,197,441
5222003,Move,197,441
5222994,Move,197,441
5224003,Move,197,441
5224994,Move,197,441
5226003,Move,190,441
5226994,Move,190,441
5228148,Move,190,441
5228994,Move,190,441
5230003,Move,190,441
5230994,Move,190,441
5232003,Move,190,441
5232998,Move,190,441
5234003,Move,190,441
5234994,Move,190,441
5236003,Move,190,441
5236994,Move,190,441
5238003,Move,190,441
5238994,Move,183,441
5240148,Move,183,441
5240994,Move,183,441
5242003,Move,183,441
5242994,Move,183,441
5244003,Move,183,441
5244994,Move,183,441
5246003,Move,183,441
5246994,Move,183,441
5248003,Move,183,441
5248994,Move,183,441
5250008,Move,183,441
5250994,Move,183,441
5252003,Move,183,441
5252994,Move,176,441
5254148,Move,176,441
5254994,Move,176,441
5256003,Move,176,441
5256994,Move,176,441
5258003,Move,176,441
5258994,Move,176,441
5260003,Move,176,441
5260994,Move,176,441
5262003,Move,176,441
5262994,Move,176,441
5264003,Move,176,441
5264994,Move,176,441
5266003,Move,169,441
5266998,Move,169,441
5268148,Move,169,441
5268994,Move,169,441
5270003,Move,169,441
5270994,Move,169,441
5272003,Move,169,441
5272994,Move,169,441
5274003,Move,169,441
5274994,Move,169,441
5276003,Move,169,441
5276994,Move,169,441
5278003,Move,169,441
5278994,Move,164,441
5280148,Move,164,441
5280994,Move,164,441
5282003,Move,164,441
5282998,Move,164,441
5284008,Move,164,441
5284994,Move,164,441
5286003,Move,164,441
5286994,Move,164,441
5288003,Move,164,441
5288994,Move,164,441
5290003,Move,164,441
5290994,Move,164,441
5292003,Move,160,441
5292994,Move,160,441
5294148,Move,160,441
5294994,Move,160,441
5296003,Move,160,441
5296994,Move,160,441
5298003,Move,160,441
5298994,Move,160,441
5300008,Move,160,441
5300994,Move,160,441
5302003,Move,160,441
5302994,Move,160,441
5304003,Move,160,441
5304994,Move,156,441
5306148,Move,156,441
5306994,Move,156,441
5308003,Move,156,441
5308994,Move,156,441
5310003,Move,156,441
5310994,Move,156,441
5312003,Move,156,441
5312994,Move,156,441
5314003,Move,156,441
5314994,Move,156,441
5316003,Move,156,441
5316998,Move,156,441
5318003,Move,153,441
5318994,Move,153,441
5320148,Move,153,441
5320994,Move,153,441
5322003,Move,153,441
5322994,Move,153,441
5324003,Move,153,441
5324994,Move,153,441
5326003,Move,153,441
5326994,Move,153,441
5328003,Move,153,441
5328994,Move,153,441
5330003,Move,153,441
5330994,Move,150,441
5332148,Move,150,441
5332994,Move,150,441
5334008,Move,150,441
5334994,Move,150,441
5336003,Move,150,441
5336994,Move,150,441
5338003,Move,150,441
5338994,Move,150,441
5340003,Move,150,441
5340994,Move,150,441
5342003,Move,150,441
5342994,Move,150,441
5344003,Move,148,440
5344994,Move,148,440
5346148,Move,148,440
5346994,Move,148,440
5348003,Move,148,440
5348994,Move,148,440
5350003,Move,148,440
5350998,Move,148,440
5352003,Move,148,440
5352994,Move,148,440
5354003,Move,148,440
5354994,Move,148,440
5356003,Move,148,440
5356994,Move,146,439
5358148,Move,146,439
5358994,Move,146,439
5360003,Move,146,439
5360994,Move,146,439
5362003,Move,146,439
5362994,Move,146,439
5364003,Move,146,439
5364994,Move,146,439
5366003,Move,146,439
5366998,Move,146,439
5368008,Move,146,439
5368994,Move,146,439
5370003,Move,144,437
5370994,Move,144,437
5372148,Move,144,437
5372994,Move,144,437
5374003,Move,144,437
5374994,Move,144,437
5376003,Move,144,437
5376994,Move,144,437
5378003,Move,144,437
5378994,Move,144,437
5380003,Move,144,437
5380994,Move,144,437
5382003,Move,144,437
5382994,Move,142,435
5384146,Move,142,435
5384994,Move,142,435
5386008,Move,142,435
5386994,Move,142,435
5388003,Move,142,435
5388994,Move,142,435
5390003,Move,142,435
5390994,Move,142,435
5392003,Move,142,435
5392994,Move,142,435
5394003,Move,142,435
5394994,Move,142,435
5396003,Move,140,432
5396994,Move,140,432
5398240,Move,140,432
5400148,Move,140,432
5401060,Move,140,432
5402024,Move,140,432
5402999,Move,140,432
5403997,Move,140,432
5404999,Move,140,432
5405997,Move,140,432
5406999,Move,140,432
5407997,Move,140,432
5408999,Move,138,428
5410167,Move,138,428
5410997,Move,138,428
5412004,Move,138,428
5412994,Move,138,428
5414003,Move,138,428
5414994,Move,138,428
5416003,Move,138,428
5416994,Move,138,428
5418008,Move,138,428
5418994,Move,138,428
5420003,Move,138,428
5420994,Move,138,428
5422003,Move,137,423
5422994,Move,137,423
5424144,Move,137,423
5424996,Move,137,423
5426004,Move,137,423
5426994,Move,137,423
5428003,Move,137,423
5428994,Move,137,423
5430003,Move,137,423
5430994,Move,137,423
5432003,Move,137,423
5432994,Move,137,423
5434004,Move,137,423
5434997,Move,136,416
5436144,Move,136,416
5436996,Move,136,416
5438004,Move,136,416
5438994,Move,136,416
5440003,Move,136,416
5440994,Move,136,416
5442003,Move,136,416
5442994,Move,136,416
5444003,Move,136,416
5444994,Move,136,416
5446003,Move,136,416
5446994,Move,136,416
5448003,Move,136,416
5448994,Move,135,409
5450144,Move,135,409
5450996,Move,135,409
5452009,Move,135,409
5452994,Move,135,409
5454003,Move,135,409
5454994,Move,135,409
5456003,Move,135,409
5456994,Move,135,409
5458003,Move,135,409
5458994,Move,135,409
5460003,Move,135,409
5460994,Move,135,409
5462003,Move,134,401
5462994,Move,134,401
5464144,Move,134,401
5464996,Move,134,401
5466004,Move,134,401
5466994,Move,134,401
5468008,Move,134,401
5468994,Move,134,401
5470003,Move,134,401
5470994,Move,134,401
5472003,Move,134,401
5472994,Move,134,401
5474003,Move,134,401
5474994,Move,133,393
5476144,Move,133,393
5476996,Move,133,393
5478004,Move,133,393
5478994,Move,133,393
5480003,Move,133,393
5480994,Move,133,393
5482003,Move,133,393
5482994,Move,133,393
5484003,Move,133,393
5484999,Move,133,393
5486003,Move,133,393
5486994,Move,133,393
5488003,Move,133,384
5488994,Move,133,384
5490144,Move,133,384
5490996,Move,133,384
5492004,Move,133,384
5492994,Move,133,384
5494003,Move,133,384
5494994,Move,133,384
5496003,Move,133,384
5496994,Move,133,384
5498003,Move,133,384
5498994,Move,133,384
5500003,Move,133,384
5500994,Move,133,376
5502143,Move,133,376
5502996,Move,133,376
5504004,Move,133,376
5504994,Move,133,376
5506003,Move,133,376
5506994,Move,133,376
5508003,Move,133,376
5508994,Move,133,376
5510003,Move,133,376
5510994,Move,133,376
5512003,Move,133,376
5512994,Move,133,376
5514003,Move,133,368
5514994,Move,133,368
5516284,Move,133,368
5518096,Move,133,368
5519027,Move,133,368
5519994,Move,133,368
5521003,Move,133,368
5521994,Move,133,368
5523003,Move,133,368
5523994,Move,133,368
5525003,Move,133,368
5525994,Move,133,368
5527003,Move,133,360
5527994,Move,133,360
5529253,Move,133,360
5531151,Move,133,360
5532008,Move,133,360
5532994,Move,133,360
5534003,Move,133,360
5534995,Move,133,360
5536007,Move,133,360
5536994,Move,133,360
5538003,Move,133,360
5538994,Move,133,360
5540003,Move,133,351
5540994,Move,133,351
5542206,Move,133,351
5544151,Move,133,351
5545012,Move,133,351
5545994,Move,133,351
5547003,Move,133,351
5547994,Move,133,351
5549003,Move,133,351
5549994,Move,133,351
5551003,Move,133,351
5551994,Move,133,351
5553008,Move,133,342
5553994,Move,133,342
5555203,Move,133,342
5557148,Move,133,342
5558010,Move,133,342
5558994,Move,133,342
5560003,Move,133,342
5560994,Move,133,342
5562003,Move,133,342
5562994,Move,133,342
5564003,Move,133,342
5564994,Move,133,342
5566003,Move,133,332
5566994,Move,133,332
5568204,Move,133,332
5570153,Move,133,332
5571010,Move,133,332
5571994,Move,133,332
5573003,Move,133,332
5573994,Move,133,332
5575003,Move,133,332
5575994,Move,133,332
5577003,Move,133,332
5577994,Move,133,332
5579003,Move,133,324
5579994,Move,133,324
5581196,Move,133,324
5583148,Move,133,324
5584011,Move,133,324
5584994,Move,133,324
5586008,Move,133,324
5586994,Move,133,324
5588003,Move,133,324
5588994,Move,133,324
5590003,Move,133,324
5590994,Move,133,324
5592003,Move,133,316
5592994,Move,133,316
5594212,Move,133,316
5596153,Move,133,316
5597015,Move,133,316
5597994,Move,133,316
5599003,Move,133,316
5599994,Move,133,316
5601003,Move,133,316
5601994,Move,133,316
5603008,Move,133,316
5603994,Move,133,316
5605003,Move,133,310
5605994,Move,133,310
5607209,Move,133,310
5609151,Move,133,310
5610007,Move,133,310
5610994,Move,133,310
5612003,Move,133,310
5612994,Move,133,310
5614003,Move,133,310
5614994,Move,133,310
5616003,Move,133,310
5616994,Move,133,310
5618003,Move,133,304
5618995,Move,133,304
5620202,Move,133,304
5622153,Move,133,304
5623011,Move,133,304
5623994,Move,133,304
5625003,Move,133,304
5625994,Move,133,304
5627003,Move,133,304
5627994,Move,133,304
5629003,Move,133,304
5629994,Move,133,304
5631003,Move,133,304
5631994,Move,133,300
5633195,Move,133,300
5635152,Move,133,300
5636010,Move,133,300
5636998,Move,133,300
5638003,Move,133,300
5638994,Move,133,300
5640003,Move,133,300
5640994,Move,133,300
5642003,Move,133,300
5642994,Move,133,300
5644003,Move,133,300
5644994,Move,133,295
5646192,Move,133,295
5648153,Move,133,295
5649010,Move,133,295
5649994,Move,133,295
5651003,Move,133,295
5651994,Move,133,295
5653003,Move,133,295
5653998,Move,133,295
5655003,Move,133,295
5655994,Move,133,295
5657003,Move,133,295
5657994,Move,133,289
5659197,Move,133,289
5661152,Move,133,289
5662011,Move,133,289
5662994,Move,133,289
5664003,Move,133,289
5664994,Move,133,289
5666003,Move,133,289
5666994,Move,133,289
5668003,Move,133,289
5668994,Move,133,289
5670008,Move,133,289
5670994,Move,133,282
5672201,Move,133,282
5674155,Move,133,282
5675010,Move,133,282
5675994,Move,133,282
5677003,Move,133,282
5677994,Move,133,282
5679003,Move,133,282
5679994,Move,133,282
5681003,Move,133,282
5681994,Move,133,282
5683003,Move,133,282
5683994,Move,133,274
5685201,Move,133,274
5687151,Move,133,274
5688010,Move,133,274
5688994,Move,133,274
5690003,Move,133,274
5690994,Move,133,274
5692003,Move,133,274
5692994,Move,133,274
5694003,Move,133,274
5694994,Move,133,274
5696003,Move,133,274
5696994,Move,133,267
5698204,Move,133,267
5700154,Move,133,267
5701011,Move,133,267
5701994,Move,133,267
5703004,Move,133,267
5703998,Move,133,267
5705003,Move,133,267
5705994,Move,133,267
5707003,Move,133,267
5707994,Move,133,267
5709003,Move,133,267
5709994,Move,133,260
5711200,Move,133,260
5713154,Move,133,260
5714010,Move,133,260
5714994,Move,133,260
5716003,Move,133,260
5716994,Move,133,260
5718003,Move,133,260
5718994,Move,133,260
5720003,Move,133,260
5720998,Move,133,260
5722003,Move,133,260
5722994,Move,133,255
5724201,Move,133,255
5726154,Move,133,255
5727010,Move,133,255
5727994,Move,133,255
5729003,Move,133,255
5729994,Move,133,255
5731003,Move,133,255
5731994,Move,133,255
5733003,Move,133,255
5733994,Move,133,255
5735003,Move,133,255
5735994,Move,134,249
5737244,Move,134,249
5739149,Move,134,249
5740013,Move,134,249
5740994,Move,134,249
5742003,Move,134,249
5742994,Move,134,249
5744003,Move,134,249
5744994,Move,134,249
5746003,Move,134,249
5746994,Move,134,249
5748003,Move,134,249
5748994,Move,135,243
5750204,Move,135,243
5752152,Move,135,243
5753010,Move,135,243
5753994,Move,135,243
5755008,Move,135,243
5755994,Move,135,243
5757003,Move,135,243
5757994,Move,135,243
5759003,Move,135,243
5759994,Move,135,243
5761003,Move,135,243
5761994,Move,136,238
5763200,Move,136,238
5765153,Move,136,238
5766010,Move,136,238
5766994,Move,136,238
5768003,Move,136,238
5768994,Move,136,238
5770003,Move,136,238
5770998,Move,136,238
5772003,Move,136,238
5772994,Move,136,238
5774003,Move,136,238
5774994,Move,137,234
5776206,Move,137,234
5778154,Move,137,234
5779011,Move,137,234
5779994,Move,137,234
5781003,Move,137,234
5781994,Move,137,234
5783003,Move,137,234
5783994,Move,137,234
5785003,Move,137,234
5785994,Move,137,234
5787004,Move,137,234
5787998,Move,138,230
5789204,Move,138,230
5791154,Move,138,230
5792010,Move,138,230
5792994,Move,138,230
5794003,Move,138,230
5794994,Move,138,230
5796003,Move,138,230
5796994,Move,138,230
5798003,Move,138,230
5798994,Move,138,230
5800003,Move,138,230
5800994,Move,140,226
5802201,Move,140,226
5804201,Move,140,226
5806082,Move,140,226
5807082,Move,140,226
5807994,Move,140,226
5809034,Move,140,226
5809994,Move,140,226
5811003,Move,140,226
5811994,Move,140,226
5813003,Move,140,226
5813994,Move,143,222
5815230,Move,143,222
5817163,Move,143,222
5818011,Move,143,222
5818994,Move,143,222
5820003,Move,143,222
5820994,Move,143,222
5822007,Move,143,222
5822994,Move,143,222
5824003,Move,143,222
5824994,Move,143,222
5826003,Move,143,222
5826994,Move,146,218
5828198,Move,146,218
5830156,Move,146,218
5831010,Move,146,218
5831994,Move,146,218
5833003,Move,146,218
5833994,Move,146,218
5835003,Move,146,218
5835994,Move,146,218
5837003,Move,146,218
5837994,Move,146,218
5839008,Move,146,218
5839994,Move,149,215
5841192,Move,149,215
5843159,Move,149,215
5844011,Move,149,215
5844994,Move,149,215
5846003,Move,149,215
5846994,Move,149,215
5848003,Move,149,215
5848994,Move,149,215
5850003,Move,149,215
5850994,Move,149,215
5852003,Move,149,215
5852994,Move,151,212
5854193,Move,151,212
5856157,Move,151,212
5857009,Move,151,212
5857994,Move,151,212
5859003,Move,151,212
5859994,Move,151,212
5861003,Move,151,212
5861994,Move,151,212
5863003,Move,151,212
5863994,Move,151,212
5865003,Move,151,212
5865994,Move,153,209
5867196,Move,153,209
5869158,Move,153,209
5870012,Move,153,209
5870994,Move,153,209
5872008,Move,153,209
5872994,Move,153,209
5874003,Move,153,209
5874994,Move,153,209
5876003,Move,153,209
5876994,Move,153,209
5878003,Move,153,209
5878994,Move,153,209
5880003,Move,156,205
5880994,Move,156,205
5882197,Move,156,205
5884158,Move,156,205
5884994,Move,156,205
5886008,Move,156,205
5886994,Move,156,205
5888008,Move,156,205
5888994,Move,156,205
5890003,Move,156,205
5890994,Move,156,205
5892003,Move,156,205
5892994,Move,159,201
5894198,Move,159,201
5896159,Move,159,201
5896995,Move,159,201
5898008,Move,159,201
5898994,Move,159,201
5900003,Move,159,201
5900994,Move,159,201
5902003,Move,159,201
5902994,Move,159,201
5904003,Move,159,201
5904998,Move,159,201
5906003,Move,161,197
5906994,Move,161,197
5908204,Move,161,197
5910157,Move,161,197
5910994,Move,161,197
5912008,Move,161,197
5912994,Move,161,197
5914003,Move,161,197
5914994,Move,161,197
5916003,Move,161,197
5916994,Move,161,197
5918003,Move,161,197
5918994,Move,164,193
5920200,Move,164,193
5922161,Move,164,193
5922995,Move,164,193
5924008,Move,164,193
5924994,Move,164,193
5926003,Move,164,193
5926994,Move,164,193
5928003,Move,164,193
5928994,Move,164,193
5930003,Move,164,193
5930994,Move,164,193
5932003,Move,166,189
5932994,Move,166,189
5934220,Move,166,189
5936160,Move,166,189
5936996,Move,166,189
5938007,Move,166,189
5938999,Move,166,189
5940003,Move,166,189
5940994,Move,166,189
5942003,Move,166,189
5942994,Move,166,189
5944003,Move,166,189
5944994,Move,168,184
5946167,Move,168,184
5948160,Move,168,184
5949008,Move,168,184
5949994,Move,168,184
5951003,Move,168,184
5951994,Move,168,184
5953003,Move,168,184
5953994,Move,168,184
5955003,Move,168,184
5955999,Move,168,184
5957003,Move,168,184
5957994,Move,170,180
5959201,Move,170,180
5961155,Move,170,180
5962010,Move,170,180
5962994,Move,170,180
5964003,Move,170,180
5964994,Move,170,180
5966003,Move,170,180
5966994,Move,170,180
5968003,Move,170,180
5968994,Move,170,180
5970003,Move,170,180
5970994,Move,172,176
5972194,Move,172,176
5974158,Move,172,176
5975011,Move,172,176
5975994,Move,172,176
5977003,Move,172,176
5977994,Move,172,176
5979003,Move,172,176
5979994,Move,172,176
5981003,Move,172,176
5981994,Move,172,176
5983003,Move,172,176
5983994,Move,174,172
5985196,Move,174,172
5987156,Move,174,172
5988009,Move,174,172
5988994,Move,174,172
5990008,Move,174,172
5990994,Move,174,172
5992003,Move,174,172
5992994,Move,174,172
5994003,Move,174,172
5994994,Move,174,172
5996003,Move,174,172
5996994,Move,175,169
5998199,Move,175,169
6000159,Move,175,169
6001012,Move,175,169
6001994,Move,175,169
6003003,Move,175,169
6003994,Move,175,169
6005003,Move,175,169
6005994,Move,175,169
6007008,Move,175,169
6007994,Move,175,169
6009003,Move,175,169
6009994,Move,177,165
6011194,Move,177,165
6013158,Move,177,165
6014009,Move,177,165
6014994,Move,177,165
6016003,Move,177,165
6016994,Move,177,165
6018003,Move,177,165
6018994,Move,177,165
6020003,Move,177,165
6020994,Move,177,165
6022003,Move,177,165
6022994,Move,179,161
6024198,Move,179,161
6026157,Move,179,161
6026995,Move,179,161
6028008,Move,179,161
6028994,Move,179,161
6030003,Move,179,161
6030994,Move,179,161
6032003,Move,179,161
6032994,Move,179,161
6034003,Move,179,161
6034994,Move,179,161
6036003,Move,181,157
6036994,Move,181,157
6038200,Move,181,157
6040160,Move,181,157
6040994,Move,181,157
6042008,Move,181,157
6042994,Move,181,157
6044003,Move,181,157
6044994,Move,181,157
6046003,Move,181,157
6046994,Move,181,157
6048003,Move,181,157
6048994,Move,183,152
6050200,Move,183,152
6052157,Move,183,152
6052995,Move,183,152
6054008,Move,183,152
6054994,Move,183,152
6056008,Move,183,152
6056994,Move,183,152
6058003,Move,183,152
6058994,Move,183,152
6060003,Move,183,152
6060994,Move,183,152
6062003,Move,186,147
6062994,Move,186,147
6064199,Move,186,147
6066157,Move,186,147
6066995,Move,186,147
6068008,Move,186,147
6068994,Move,186,147
6070003,Move,186,147
6070994,Move,186,147
6072003,Move,186,147
6072998,Move,186,147
6074003,Move,186,147
6074994,Move,188,143
6076198,Move,188,143
6078156,Move,188,143
6079011,Move,188,143
6079994,Move,188,143
6081003,Move,188,143
6081994,Move,188,143
6083003,Move,188,143
6083994,Move,188,143
6085003,Move,188,143
6085994,Move,188,143
6087003,Move,188,143
6087994,Move,188,143
6089003,Move,190,138
6089994,Move,190,138
6091180,Move,190,138
6093162,Move,190,138
6094009,Move,190,138
6094994,Move,190,138
6096003,Move,190,138
6096994,Move,190,138
6098003,Move,190,138
6098994,Move,190,138
6100003,Move,190,138
6100993,Move,190,138
6102003,Move,193,133
6102994,Move,193,133
6104167,Move,193,133
6105244,Move,193,133
6107074,Move,193,133
6107994,Move,193,133
6108997,Move,193,133
6109999,Move,193,133
6110997,Move,193,133
6111999,Move,193,133
6112997,Move,193,133
6114000,Move,193,133
6114997,Move,196,127
6115999,Move,196,127
6117180,Move,196,127
6118231,Move,196,127
6120066,Move,196,127
6120994,Move,196,127
6121998,Move,196,127
6123001,Move,196,127
6124009,Move,196,127
6124999,Move,196,127
6125997,Move,196,127
6126999,Move,196,127
6127997,Move,199,120
6128999,Move,199,120
6130240,Move,199,120
6132175,Move,199,120
6133023,Move,199,120
6133994,Move,199,120
6135030,Move,199,120
6135994,Move,199,120
6137003,Move,199,120
6137994,Move,199,120
6139003,Move,199,120
6140000,Move,199,120
6141016,Move,204,112
6141994,Move,204,112
6143231,Move,204,112
6145154,Move,204,112
6145994,Move,204,112
6147008,Move,204,112
6147994,Move,204,112
6149003,Move,204,112
6149994,Move,204,112
6151003,Move,204,112
6151994,Move,204,112
6153003,Move,204,112
6153994,Move,210,103
6155199,Move,210,103
6157158,Move,210,103
6157994,Move,210,103
6159008,Move,210,103
6159994,Move,210,103
6161003,Move,210,103
6161994,Move,210,103
6163003,Move,210,103
6163994,Move,210,103
6165003,Move,210,103
6165994,Move,210,103
6167003,Move,216,95
6167994,Move,216,95
6169198,Move,216,95
6171158,Move,216,95
6171994,Move,216,95
6173008,Move,216,95
6173998,Move,216,95
6175003,Move,216,95
6175994,Move,216,95
6177003,Move,216,95
6177994,Move,216,95
6179003,Move,216,95
6179994,Move,222,89
6181198,Move,222,89
6183158,Move,222,89
6183995,Move,222,89
6185008,Move,222,89
6185994,Move,222,89
6187003,Move,222,89
6187994,Move,222,89
6189003,Move,222,89
6189994,Move,222,89
6191008,Move,222,89
6191994,Move,222,89
6193003,Move,226,84
6193994,Move,226,84
6195197,Move,226,84
6197156,Move,226,84
6197994,Move,226,84
6199008,Move,226,84
6199994,Move,226,84
6201003,Move,226,84
6201994,Move,226,84
6203003,Move,226,84
6203994,Move,226,84
6205003,Move,226,84
6205994,Move,230,80
6207209,Move,230,80
6209329,Move,230,80
6211021,Move,230,80
6212021,Move,230,80
6213121,Move,230,80
6214004,Move,230,80
6215023,Move,230,80
6216081,Move,230,80
6217075,Move,230,80
6218016,Move,230,80
6218994,Move,233,77
6220236,Move,233,77
6222161,Move,233,77
6223013,Move,233,77
6223995,Move,233,77
6225007,Move,233,77
6225994,Move,233,77
6227003,Move,233,77
6227994,Move,233,77
6229003,Move,233,77
6229994,Move,233,77
6231003,Move,233,77
6231994,Move,236,74
6233200,Move,236,74
6235154,Move,236,74
6236010,Move,236,74
6236994,Move,236,74
6238003,Move,236,74
6238994,Move,236,74
6240003,Move,236,74
6240994,Move,236,74
6242008,Move,236,74
6242994,Move,236,74
6244003,Move,236,74
6244994,Move,238,72
6246201,Move,238,72
6248158,Move,238,72
6249011,Move,238,72
6249994,Move,238,72
6251003,Move,238,72
6251994,Move,238,72
6253003,Move,238,72
6253994,Move,238,72
6255003,Move,238,72
6255994,Move,238,72
6257003,Move,238,72
6257994,Move,240,70
6259197,Move,240,70
6261158,Move,240,70
6262010,Move,240,70
6262994,Move,240,70
6264003,Move,240,70
6264994,Move,240,70
6266003,Move,240,70
6266994,Move,240,70
6268003,Move,240,70
6268994,Move,240,70
6270003,Move,240,70
6270994,Move,241,69
6272201,Move,241,69
6274157,Move,241,69
6275014,Move,241,69
6275994,Move,241,69
6277003,Move,241,69
